186435.0036 0.0000 0.0000 -0.0000 0.01115511 -0.00755888 0.69899592 0.71499869
186435.0086 -0.0003 0.0031 0.0001 0.01112430 -0.00754158 0.69901057 0.71498503
186435.0136 -0.0006 0.0063 0.0002 0.01108566 -0.00754023 0.69902567 0.71497089
186435.0186 -0.0008 0.0095 0.0004 0.01105970 -0.00754819 0.69904198 0.71495525
186435.0236 -0.0011 0.0127 0.0006 0.01100693 -0.00752913 0.69904329 0.71495499
186435.0286 -0.0014 0.0159 0.0008 0.01099028 -0.00753133 0.69905243 0.71494628
186435.0336 -0.0016 0.0191 0.0009 0.01092597 -0.00751904 0.69905017 0.71494961
186435.0386 -0.0019 0.0224 0.0010 0.01090798 -0.00753576 0.69905299 0.71494696
186435.0436 -0.0022 0.0256 0.0012 0.01084971 -0.00749127 0.69903865 0.71496233
186435.0486 -0.0024 0.0289 0.0013 0.01082743 -0.00749453 0.69903537 0.71496584
186435.0536 -0.0027 0.0322 0.0014 0.01078189 -0.00748165 0.69902070 0.71498100
186435.0586 -0.0029 0.0355 0.0016 0.01077258 -0.00751164 0.69901303 0.71498833
186435.0636 -0.0032 0.0389 0.0017 0.01074196 -0.00751081 0.69899213 0.71500924
186435.0686 -0.0034 0.0422 0.0018 0.01073668 -0.00754037 0.69899157 0.71500955
186435.0736 -0.0037 0.0456 0.0020 0.01070936 -0.00758640 0.69898340 0.71501746
186435.0786 -0.0039 0.0491 0.0021 0.01069568 -0.00762087 0.69898684 0.71501394
186435.0836 -0.0042 0.0525 0.0022 0.01065440 -0.00764279 0.69898684 0.71501431
186435.0886 -0.0044 0.0559 0.0023 0.01061439 -0.00767732 0.69900356 0.71499820
186435.0936 -0.0046 0.0593 0.0024 0.01056648 -0.00770557 0.69901266 0.71498970
186435.0986 -0.0049 0.0627 0.0026 0.01052110 -0.00772144 0.69902701 0.71497617
186435.1008 -0.0049 0.0642 0.0026 0.01049237 -0.00771705 0.69903073 0.71497300
186435.1036 -0.0051 0.0662 0.0028 0.01045548 -0.00771051 0.69903615 0.71496831
186435.1086 -0.0053 0.0696 0.0029 0.01041205 -0.00772987 0.69904548 0.71495962
186435.1136 -0.0056 0.0731 0.0031 0.01035304 -0.00772179 0.69904655 0.71495952
186435.1186 -0.0058 0.0766 0.0032 0.01032011 -0.00770212 0.69904513 0.71496160
186435.1236 -0.0061 0.0800 0.0034 0.01027756 -0.00766417 0.69904246 0.71496522
186435.1286 -0.0064 0.0836 0.0035 0.01026280 -0.00764604 0.69903436 0.71497355
186435.1336 -0.0067 0.0871 0.0038 0.01024503 -0.00760685 0.69902167 0.71498663
186435.1386 -0.0070 0.0907 0.0039 0.01023754 -0.00757393 0.69901359 0.71499499
186435.1436 -0.0073 0.0942 0.0040 0.01021365 -0.00754184 0.69899539 0.71501346
186435.1486 -0.0076 0.0978 0.0042 0.01020623 -0.00749325 0.69898361 0.71502559
186435.1536 -0.0079 0.1014 0.0043 0.01019832 -0.00745773 0.69896732 0.71504200
186435.1586 -0.0082 0.1050 0.0044 0.01016844 -0.00741329 0.69895317 0.71505672
186435.1636 -0.0086 0.1087 0.0045 0.01020183 -0.00737316 0.69893912 0.71507040
186435.1686 -0.0089 0.1123 0.0047 0.01016319 -0.00734546 0.69892473 0.71508530
186435.1736 -0.0093 0.1160 0.0048 0.01016893 -0.00731036 0.69891648 0.71509364
186435.1786 -0.0096 0.1196 0.0049 0.01015163 -0.00726742 0.69890256 0.71510793
186435.1836 -0.0099 0.1233 0.0051 0.01015276 -0.00727074 0.69889541 0.71511486
186435.1886 -0.0103 0.1270 0.0052 0.01015551 -0.00723365 0.69889410 0.71511648
186435.1936 -0.0106 0.1308 0.0054 0.01014573 -0.00724017 0.69889178 0.71511881
186435.1986 -0.0109 0.1345 0.0055 0.01017230 -0.00721881 0.69889669 0.71511386
186435.2036 -0.0112 0.1383 0.0057 0.01019470 -0.00722311 0.69890701 0.71510341
186435.2086 -0.0116 0.1421 0.0059 0.01020963 -0.00724518 0.69892039 0.71508989
186435.2136 -0.0119 0.1460 0.0061 0.01024876 -0.00721677 0.69893217 0.71507811
186435.2186 -0.0122 0.1498 0.0062 0.01028037 -0.00721739 0.69895301 0.71505728
186435.2236 -0.0126 0.1536 0.0063 0.01030761 -0.00720543 0.69897317 0.71503731
186435.2286 -0.0129 0.1575 0.0065 0.01033822 -0.00717971 0.69898859 0.71502204
186435.2336 -0.0133 0.1614 0.0067 0.01037532 -0.00715083 0.69900099 0.71500967
186435.2386 -0.0137 0.1653 0.0068 0.01042543 -0.00713444 0.69902082 0.71498972
186435.2436 -0.0140 0.1692 0.0069 0.01043960 -0.00713203 0.69902821 0.71498231
186435.2486 -0.0144 0.1731 0.0071 0.01049841 -0.00709488 0.69903608 0.71497413
186435.2536 -0.0147 0.1770 0.0072 0.01052304 -0.00706442 0.69904088 0.71496938
186435.2586 -0.0151 0.1809 0.0073 0.01052400 -0.00705091 0.69904151 0.71496888
186435.2636 -0.0155 0.1849 0.0076 0.01054940 -0.00697338 0.69903866 0.71497206
186435.2686 -0.0158 0.1888 0.0077 0.01054694 -0.00694070 0.69902712 0.71498369
186435.2736 -0.0162 0.1927 0.0078 0.01053375 -0.00689675 0.69902217 0.71498915
186435.2786 -0.0166 0.1967 0.0079 0.01052938 -0.00683487 0.69900199 0.71500954
186435.2836 -0.0169 0.2006 0.0080 0.01052746 -0.00678033 0.69898796 0.71502379
186435.2886 -0.0173 0.2046 0.0081 0.01052538 -0.00672406 0.69896135 0.71505037
186435.2936 -0.0176 0.2086 0.0082 0.01053223 -0.00669089 0.69893989 0.71507156
186435.2986 -0.0180 0.2126 0.0084 0.01056251 -0.00661598 0.69890577 0.71510516
186435.3036 -0.0184 0.2167 0.0085 0.01060162 -0.00658305 0.69887707 0.71513293
186435.3086 -0.0187 0.2208 0.0087 0.01060253 -0.00653248 0.69883872 0.71517086
186435.3136 -0.0191 0.2248 0.0088 0.01066788 -0.00645471 0.69880100 0.71520745
186435.3186 -0.0195 0.2289 0.0089 0.01069277 -0.00639514 0.69876034 0.71524733
186435.3236 -0.0199 0.2330 0.0090 0.01070787 -0.00632937 0.69872666 0.71528059
186435.3286 -0.0202 0.2370 0.0091 0.01070640 -0.00623310 0.69868999 0.71531728
186435.3336 -0.0206 0.2411 0.0093 0.01067482 -0.00615415 0.69865508 0.71535254
