time_s,method,pred_v_T_mps,pred_omega_T_radps,x_T_m,y_T_m,theta_T_rad
0.0,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.552427720380521
0.0999999046325683,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5529383547658107
0.1999998092651367,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.553448989151101
0.2999997138977051,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5539596235363904
0.3999996185302734,loso_calibrated_physics,0.0,0.0048656088358584836,0.0,0.0,1.5544461839559558
0.4999995231628418,loso_calibrated_physics,0.0,0.005041921981063989,0.0,0.0,1.5549503756732275
0.5999994277954102,loso_calibrated_physics,0.0,0.005550796387702979,0.0,0.0,1.5555054547826321
0.6999993324279785,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5560160891679224
0.7999992370605469,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5565267235532119
0.8999991416931152,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5570373579385022
0.9999990463256836,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5575479923237916
1.099998950958252,loso_calibrated_physics,0.0,0.004884124890187395,0.0,0.0,1.5580364043470238
1.1999988555908203,loso_calibrated_physics,0.0,0.005155440234286479,0.0,0.0,1.558551947878792
1.299998760223389,loso_calibrated_physics,0.0,0.004884124890187395,0.0,0.0,1.5590403599020242
1.399998664855957,loso_calibrated_physics,0.0,0.005328572555197731,0.0,0.0,1.5595732166493717
1.4999985694885254,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.560083851034661
1.5999984741210938,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5605944854199514
1.699998378753662,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5611051198052408
1.7999982833862305,loso_calibrated_physics,0.0,0.005221513470536045,0.0,0.0,1.5616272706543324
1.8999981880187988,loso_calibrated_physics,0.0,0.005328572555197731,0.0,0.0,1.5621601274016799
1.9999980926513672,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5626707617869702
2.0999979972839355,loso_calibrated_physics,0.0,0.004884124890187395,0.0,0.0,1.5631591738102024
2.199997901916504,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5636698081954918
2.2999978065490723,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5641804425807821
2.3999977111816406,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5646910769660716
2.499997615814209,loso_calibrated_physics,0.0,0.005328572555197731,0.0,0.0,1.565223933713419
2.5999975204467773,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5657345680987094
2.6999974250793457,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5662452024839988
2.799997329711914,loso_calibrated_physics,0.0,0.005135834472959918,0.0,0.0,1.566758785441504
2.8999972343444824,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5672694198267934
2.999997138977051,loso_calibrated_physics,0.0,0.004884124890187395,0.0,0.0,1.5677578318500256
3.099997043609619,loso_calibrated_physics,0.0,0.005154543058422706,0.0,0.0,1.5682732856642927
3.1999969482421875,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.568783920049583
3.299996852874756,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5692945544348724
3.399996757507324,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5698051888201618
3.4999966621398926,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5703158232054522
3.599996566772461,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5708264575907425
3.699996471405029,loso_calibrated_physics,0.0,0.004994011595949621,0.0,0.0,1.5713258582740712
3.7999963760375977,loso_calibrated_physics,0.0,0.005328572555197731,0.0,0.0,1.5718587150214187
3.899996280670166,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5723693494067081
3.9999961853027344,loso_calibrated_physics,0.0,0.005106348722692563,0.0,0.0,1.5728799837919984
4.099996089935303,loso_calibrated_physics,0.0,0.0034233040598758632,0.0,0.0,1.573222313871514
4.199995994567871,loso_calibrated_physics,0.015114454015542267,-0.002931792301853006,-3.6667399175851086e-06,0.0015114395123935584,1.5729291349209262
4.29999589920044,loso_calibrated_physics,0.0542406396953287,0.011335895691713734,-1.5235207824758012e-05,0.0069354859724701234,1.574062723409023
4.399995803833008,loso_calibrated_physics,0.0727735446403976,0.016523032046988198,-3.9005868866739946e-05,0.014212794674045886,1.5757150250379617
4.499995708465576,loso_calibrated_physics,0.0781308993715801,0.017775959091245935,-7.743590900306479e-05,0.02202578264698469,1.5774926192518395
4.5999956130981445,loso_calibrated_physics,0.13143603846481255,-0.016616430554910588,-0.0001654485826048005,0.03516907927834622,1.5758309777810142
